id,question,level,sql_code,train
V0064,"Num raio de 12 km do centro de Uberlândia, ordene as escolas por matrículas no ensino médio e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_mat_med AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-48.274, -18.9034), 4674)::geography, 12000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0065,"Num raio de 10 km do centro de Cuiabá, ordene as escolas por matrículas no ensino fundamental e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_mat_fund AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-56.0931, -15.5808), 4674)::geography, 10000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0066,"Num raio de 12 km do centro de Natal, ordene as escolas por computadores portáteis para alunos e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_comp_portatil_aluno AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-35.1934, -5.7822), 4674)::geography, 12000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0067,"Num raio de 3 km do centro de Belo Horizonte, ordene as escolas por matrículas na educação básica e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_mat_bas AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-43.9448, -19.902), 4674)::geography, 3000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0068,"Num raio de 20 km do centro de Manaus, ordene as escolas por docentes da educação básica e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_doc_bas AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-60.0039, -3.0864), 4674)::geography, 20000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0069,"Num raio de 15 km do centro de São Luís, ordene as escolas por matrículas no ensino médio e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_mat_med AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-44.2939, -2.5131), 4674)::geography, 15000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0070,"Num raio de 2 km do centro de Natal, ordene as escolas por salas de aula utilizadas e marque as acima da média.",Muito Difícil,"WITH dentro AS (
  SELECT e.cd_entidade, md.qt_salas_utilizadas AS valor
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-35.2087, -5.7785), 4674)::geography, 2000), e.geometry::geography)
)
SELECT cd_entidade, valor,
       ROUND(AVG(valor) OVER ()::numeric, 2) AS media,
       RANK() OVER (ORDER BY valor DESC) AS posicao,
       CASE WHEN valor > AVG(valor) OVER () THEN 'acima' ELSE 'abaixo' END AS faixa
FROM dentro
ORDER BY valor DESC;",1
V0071,"Em Minas Gerais, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Minas Gerais'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0072,"Em Rondônia, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Rondônia'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0073,"Em Amapá, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Amapá'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0074,"Em Paraná, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Paraná'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0075,"Em Tocantins, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Tocantins'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0076,"Em Alagoas, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Alagoas'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0077,"Em Ceará, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Ceará'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0078,"Em Bahia, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Bahia'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0079,"Em Rio Grande do Norte, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Rio Grande do Norte'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0080,"Em Rio Grande do Sul, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Rio Grande do Sul'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0081,"Em Rio de Janeiro, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Rio de Janeiro'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0082,"Em Mato Grosso, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Mato Grosso'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0083,"Em Santa Catarina, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Santa Catarina'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0084,"Em Amazonas, ordene os municípios por área (km²) do maior para o menor e marque os 25% maiores.",Muito Difícil,"WITH a AS (
  SELECT mu.nm_mun, ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 AS area_km2
  FROM municipio mu
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Amazonas'
)
SELECT nm_mun, ROUND(area_km2::numeric, 2) AS area_km2,
       NTILE(4) OVER (ORDER BY area_km2 DESC) AS quartil,
       CASE WHEN NTILE(4) OVER (ORDER BY area_km2 DESC) = 1 THEN 'maiores' ELSE 'demais' END AS faixa
FROM a
ORDER BY area_km2 DESC;",1
V0085,"Para cada município de Rio Grande do Norte, qual a proporção de escolas com água potável e como ela se compara à média do estado?",Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_agua_potavel = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Rio Grande do Norte'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
V0086,"Para cada município de Alagoas, qual a proporção de escolas com esgoto da rede pública e como ela se compara à média do estado?",Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_esgoto_rede_publica = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Alagoas'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
V0087,"Para cada município de Ceará, qual a proporção de escolas com biblioteca e como ela se compara à média do estado?",Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_biblioteca = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Ceará'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
V0088,"Para cada município de Ceará, qual a proporção de escolas com esgoto da rede pública e como ela se compara à média do estado?",Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_esgoto_rede_publica = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Ceará'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
V0089,"Para cada município de Alagoas, qual a proporção de escolas com quadra de esportes e como ela se compara à média do estado?",Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_quadra_esportes = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Alagoas'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
V0090,Classifique os municípios de Mato Grosso do Sul pela proporção de escolas com cozinha em relação à média estadual.,Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_cozinha = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Mato Grosso do Sul'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
V0091,"Para cada município de Pará, qual a proporção de escolas com parque infantil e como ela se compara à média do estado?",Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_parque_infantil = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Pará'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
V0092,"Para cada município de Piauí, qual a proporção de escolas com refeitório e como ela se compara à média do estado?",Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_refeitorio = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Piauí'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
V0093,Classifique os municípios de Ceará pela proporção de escolas com alimentação escolar em relação à média estadual.,Muito Difícil,"WITH base AS (
  SELECT mu.nm_mun,
         COUNT(*) FILTER (WHERE md.in_alimentacao = 1) AS com,
         COUNT(*) AS total
  FROM escola e
  JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
  JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
  JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
  WHERE uf.nm_uf = 'Ceará'
  GROUP BY mu.nm_mun
)
SELECT nm_mun,
       ROUND((100.0 * com / NULLIF(total, 0))::numeric, 2) AS pct,
       ROUND(AVG(100.0 * com / NULLIF(total, 0)) OVER ()::numeric, 2) AS media_uf,
       CASE WHEN 100.0 * com / NULLIF(total, 0) > AVG(100.0 * com / NULLIF(total, 0)) OVER ()
            THEN 'acima' ELSE 'abaixo' END AS situacao
FROM base
ORDER BY pct DESC;",1
